epoch,out_0,out_1,step,train_loss
226,6.346197915263474e-05,0.9874537587165833,453,0.00015740816888865083
227,5.486820009537041e-05,0.9874994158744812,455,0.00015626460663042963
228,4.8327208787668496e-05,0.9875443577766418,457,0.00015514301776420325
229,4.3887765059480444e-05,0.9875887632369995,459,0.00015403880388475955
230,4.183764394838363e-05,0.9876325726509094,461,0.00015295326011255383
231,4.179531606496312e-05,0.9876758456230164,463,0.000151884785736911
232,4.333113975008018e-05,0.9877185225486755,465,0.0001508346904302016
233,4.572825855575502e-05,0.9877607822418213,467,0.0001497984485467896
234,4.841296322410926e-05,0.987802267074585,469,0.0001487846893724054
235,5.0906932301586494e-05,0.98784339427948,471,0.0001477830664953217
236,5.2588078688131645e-05,0.9878841638565063,473,0.00014679349260404706
237,5.350395440473221e-05,0.987924337387085,475,0.00014582162839360535
238,5.3367100917967036e-05,0.987963855266571,477,0.00014486878353636712
239,5.2560069889295846e-05,0.9880030751228333,479,0.0001439262123312801
240,5.098685505799949e-05,0.9880416989326477,481,0.00014300095790531486
241,4.879076732322574e-05,0.9880800247192383,483,0.00014208581706043333
242,4.654623626265675e-05,0.9881178736686707,485,0.00014118492254056036
243,4.425320366863161e-05,0.9881551861763,487,0.00014029961312189698
244,4.219906259095296e-05,0.9881921410560608,489,0.0001394255377817899
245,4.0383878513239324e-05,0.9882287979125977,491,0.0001385611976729706
246,3.919104710803367e-05,0.9882648587226868,493,0.000137713534059003
247,3.833329537883401e-05,0.9883006811141968,495,0.00013687406317330897
248,3.7810750654898584e-05,0.9883360266685486,497,0.0001360482710879296
249,3.757561353268102e-05,0.9883710741996765,499,0.00013523190864361823
250,3.753211785806343e-05,0.9884057641029358,501,0.0001344263000646606
251,3.7440659070853144e-05,0.9884399771690369,503,0.00013363412290345877
252,3.7492984120035544e-05,0.9884737730026245,505,0.00013285390741657466
253,3.7353507650550455e-05,0.9885074496269226,507,0.00013207871234044433
254,3.692625250550918e-05,0.9885406494140625,509,0.00013131671585142612
255,3.640295471996069e-05,0.9885735511779785,511,0.00013056372699793428
256,3.563969585229643e-05,0.9886061549186707,513,0.0001298197021242231
257,3.49242145603057e-05,0.9886383414268494,515,0.00012908728967886418
258,3.411259604035877e-05,0.988670289516449,517,0.0001283623423660174
259,3.330077015561983e-05,0.9887019395828247,519,0.00012764616985805333
260,3.2440755603602156e-05,0.988733172416687,521,0.0001269414060516283
261,3.1676518119638786e-05,0.988764226436615,523,0.0001262426085304469
262,3.091208418481983e-05,0.9887949228286743,525,0.00012555374996736646
263,3.038748945982661e-05,0.988825261592865,527,0.0001248747721547261
264,2.9862754672649316e-05,0.9888554811477661,529,0.0001242003054358065
265,2.9385904781520367e-05,0.9888853430747986,531,0.00012353560305200517
266,2.9149035981390625e-05,0.9889148473739624,533,0.00012288060679566115
267,2.8816049962188117e-05,0.9889442920684814,535,0.00012222868099343032
268,2.8434949854272418e-05,0.9889732003211975,537,0.0001215903103002347
269,2.810178921208717e-05,0.9890020489692688,539,0.00012095493002561852
270,2.7576375941862352e-05,0.9890305995941162,541,0.00012032774247927591
271,2.7194973881705664e-05,0.9890588521957397,543,0.00011970871855737641
272,2.6717380023910664e-05,0.9890868067741394,545,0.00011909778550034389
273,2.6191612050752155e-05,0.9891147017478943,547,0.00011848971917061135
274,2.5713783543324098e-05,0.9891421794891357,549,0.00011789226846303791
275,2.5187771825585514e-05,0.9891695976257324,551,0.00011729761899914593
276,2.4757779101491906e-05,0.9891966581344604,553,0.00011671219544950873
277,2.4375769498874433e-05,0.9892234802246094,555,0.0001161333784693852
278,2.3897504433989525e-05,0.9892500042915344,557,0.00011556240497156978
279,2.356338700337801e-05,0.9892765283584595,559,0.0001149928430095315
280,2.318109545740299e-05,0.9893028140068054,561,0.0001144297857536003
281,2.289491385454312e-05,0.9893286824226379,563,0.00011387701670173556
282,2.2608663130085915e-05,0.9893544316291809,565,0.00011332812573527917
283,2.2226129658520222e-05,0.9893799424171448,567,0.00011278562305960804
284,2.1891619326197542e-05,0.9894053339958191,569,0.00011224694753764197
285,2.150891668861732e-05,0.9894304871559143,571,0.00011171460209880024
286,2.1078003555885516e-05,0.9894554018974304,573,0.00011118855036329478
287,2.064699583570473e-05,0.989480197429657,575,0.00011066624574596062
288,2.031215808528941e-05,0.9895047545433044,577,0.00011015017662430182
289,1.997724211832974e-05,0.9895291328430176,579,0.00010963906242977828
290,1.9786677512456663e-05,0.9895533323287964,581,0.00010913286678260192
291,1.9451628759270534e-05,0.9895773530006409,583,0.00010863156785489991
292,1.9116507246508263e-05,0.9896011352539062,585,0.00010813638800755143
293,1.878130751720164e-05,0.9896247982978821,587,0.00010764480975922197
294,1.8590522813610733e-05,0.9896483421325684,589,0.0001071568185579963
295,1.8351527614868246e-05,0.9896715879440308,591,0.0001066760960384272
296,1.806430191209074e-05,0.9896947741508484,593,0.0001061976799974218
297,1.777702163963113e-05,0.9897176623344421,595,0.00010572646715445444
298,1.739331491990015e-05,0.9897404909133911,597,0.0001052575244102627
299,1.720226828183513e-05,0.9897630214691162,599,0.0001047957266564481
